Row_ID,Order_ID,Date_Key,Contact_Name,Country,City,Region,Subregion,Customer,Customer_ID,Order_Date
1898.0,EMEA-2020-169775,20200829.0,Stewart Baker,Germany,Hamburg,EMEA,EU-WEST,Carrefour,1048,2020-08-29
1899.0,EMEA-2020-169775,20200829.0,Stewart Baker,Germany,Hamburg,EMEA,EU-WEST,Carrefour,1048,2020-08-29
5837.0,EMEA-2021-101868,20210609.0,Owen Watson,Germany,Hamburg,EMEA,EU-WEST,Volkswagen,1046,2021-06-09
5836.0,EMEA-2021-101868,20210609.0,Owen Watson,Germany,Hamburg,EMEA,EU-WEST,Volkswagen,1046,2021-06-09
5835.0,EMEA-2021-101868,20210609.0,Owen Watson,Germany,Hamburg,EMEA,EU-WEST,Volkswagen,1046,2021-06-09
1531.0,EMEA-2021-103793,20210326.0,Sam Rampling,Germany,Hamburg,EMEA,EU-WEST,Aviva,1006,2021-03-26
6049.0,EMEA-2021-105571,20211107.0,Christopher James,Germany,Hamburg,EMEA,EU-WEST,Allstate,1003,2021-11-07
6048.0,EMEA-2021-105571,20211107.0,Christopher James,Germany,Hamburg,EMEA,EU-WEST,Allstate,1003,2021-11-07
3811.0,EMEA-2021-113628,20211112.0,Nicholas Paterson,Germany,Hamburg,EMEA,EU-WEST,Walt Disney,1097,2021-11-12
3807.0,EMEA-2021-113628,20211112.0,Nicholas Paterson,Germany,Hamburg,EMEA,EU-WEST,Walt Disney,1097,2021-11-12
3808.0,EMEA-2021-113628,20211112.0,Nicholas Paterson,Germany,Hamburg,EMEA,EU-WEST,Walt Disney,1097,2021-11-12
3812.0,EMEA-2021-113628,20211112.0,Nicholas Paterson,Germany,Hamburg,EMEA,EU-WEST,Walt Disney,1097,2021-11-12
3809.0,EMEA-2021-113628,20211112.0,Nicholas Paterson,Germany,Hamburg,EMEA,EU-WEST,Walt Disney,1097,2021-11-12
3810.0,EMEA-2021-113628,20211112.0,Nicholas Paterson,Germany,Hamburg,EMEA,EU-WEST,Walt Disney,1097,2021-11-12
8556.0,EMEA-2021-117884,20210322.0,Andrew Reid,Germany,Hamburg,EMEA,EU-WEST,Verizon Communications,1094,2021-03-22
8557.0,EMEA-2021-117884,20210322.0,Andrew Reid,Germany,Hamburg,EMEA,EU-WEST,Verizon Communications,1094,2021-03-22
3659.0,EMEA-2021-128083,20210312.0,Peter Knox,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,2021-03-12
3660.0,EMEA-2021-128083,20210312.0,Peter Knox,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,2021-03-12
3658.0,EMEA-2021-128083,20210312.0,Peter Knox,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,2021-03-12
8625.0,EMEA-2021-136147,20211113.0,Elizabeth Hughes,Germany,Hamburg,EMEA,EU-WEST,Enel,1013,2021-11-13
8624.0,EMEA-2021-136147,20211113.0,Elizabeth Hughes,Germany,Hamburg,EMEA,EU-WEST,Enel,1013,2021-11-13
6735.0,EMEA-2021-141754,20211220.0,Felicity Peters,Germany,Hamburg,EMEA,EU-WEST,Carrefour,1048,2021-12-20
6106.0,EMEA-2021-147011,20210618.0,Justin Carr,Germany,Hamburg,EMEA,EU-WEST,ConocoPhillips,1024,2021-06-18
4000.0,EMEA-2021-149629,20210717.0,Irene Duncan,Germany,Hamburg,EMEA,EU-WEST,Comcast,1022,2021-07-17
7313.0,EMEA-2021-162761,20211009.0,Jake Mackenzie,Germany,Hamburg,EMEA,EU-WEST,Glencore,1083,2021-10-09
7312.0,EMEA-2021-162761,20211009.0,Jake Mackenzie,Germany,Hamburg,EMEA,EU-WEST,Glencore,1083,2021-10-09
7314.0,EMEA-2021-162761,20211009.0,Jake Mackenzie,Germany,Hamburg,EMEA,EU-WEST,Glencore,1083,2021-10-09
7137.0,EMEA-2021-163965,20211120.0,Victoria Poole,Germany,Hamburg,EMEA,EU-WEST,Comcast,1022,2021-11-20
7138.0,EMEA-2021-163965,20211120.0,Victoria Poole,Germany,Hamburg,EMEA,EU-WEST,Comcast,1022,2021-11-20
7140.0,EMEA-2021-163965,20211120.0,Victoria Poole,Germany,Hamburg,EMEA,EU-WEST,Comcast,1022,2021-11-20
7139.0,EMEA-2021-163965,20211120.0,Victoria Poole,Germany,Hamburg,EMEA,EU-WEST,Comcast,1022,2021-11-20
3688.0,EMEA-2022-108567,20220521.0,Karen Taylor,Germany,Hamburg,EMEA,EU-WEST,Coca-Cola,1021,2022-05-21
3265.0,EMEA-2022-122518,20220305.0,Gordon Bower,Germany,Hamburg,EMEA,EU-WEST,Verizon Communications,1094,2022-03-05
8725.0,EMEA-2022-135209,20221230.0,Lily Blake,Germany,Hamburg,EMEA,EU-WEST,Intel,1051,2022-12-30
8724.0,EMEA-2022-135209,20221230.0,Lily Blake,Germany,Hamburg,EMEA,EU-WEST,Intel,1051,2022-12-30
2801.0,EMEA-2022-153318,20221026.0,Amelia Kelly,Germany,Hamburg,EMEA,EU-WEST,Anthem,1029,2022-10-26
5274.0,EMEA-2022-158309,20221127.0,Joe Wallace,Germany,Hamburg,EMEA,EU-WEST,Nissan Motor,1098,2022-11-27
9586.0,EMEA-2022-160598,20220827.0,Carl Powell,Germany,Hamburg,EMEA,EU-WEST,Lukoil,1044,2022-08-27
6729.0,EMEA-2022-165827,20221105.0,Rose MacDonald,Germany,Hamburg,EMEA,EU-WEST,Samsung Electronics,1015,2022-11-05
1047.0,EMEA-2022-169103,20220309.0,Pippa Brown,Germany,Hamburg,EMEA,EU-WEST,Volkswagen,1046,2022-03-09
1048.0,EMEA-2022-169103,20220309.0,Pippa Brown,Germany,Hamburg,EMEA,EU-WEST,Volkswagen,1046,2022-03-09
8576.0,EMEA-2023-101273,20230828.0,Katherine Graham,Germany,Hamburg,EMEA,EU-WEST,UnitedHealth Group,1092,2023-08-28
3798.0,EMEA-2023-121314,20230924.0,Harry Sharp,Germany,Hamburg,EMEA,EU-WEST,Valero Energy,1093,2023-09-24
2500.0,EMEA-2023-133781,20230623.0,Joshua Glover,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,2023-06-23
634.0,EMEA-2023-144694,20230925.0,Alan White,Germany,Hamburg,EMEA,EU-WEST,Amazon,1004,2023-09-25
635.0,EMEA-2023-144694,20230925.0,Alan White,Germany,Hamburg,EMEA,EU-WEST,Amazon,1004,2023-09-25
6004.0,EMEA-2023-146878,20230922.0,Deirdre James,Germany,Hamburg,EMEA,EU-WEST,Prudential Financial,1078,2023-09-22
3779.0,EMEA-2023-148768,20231201.0,Max Marshall,Germany,Hamburg,EMEA,EU-WEST,Boeing,1014,2023-12-01
5629.0,EMEA-2023-148810,20230627.0,Carol James,Germany,Hamburg,EMEA,EU-WEST,AmerisourceBergen,1007,2023-06-27
5628.0,EMEA-2023-148810,20230627.0,Carol James,Germany,Hamburg,EMEA,EU-WEST,AmerisourceBergen,1007,2023-06-27
5485.0,EMEA-2023-148999,20230131.0,Jonathan Ferguson,Germany,Hamburg,EMEA,EU-WEST,McKesson,1063,2023-01-31
5293.0,EMEA-2023-151218,20230621.0,Trevor Simpson,Germany,Hamburg,EMEA,EU-WEST,Pemex,1058,2023-06-21
6031.0,EMEA-2023-152492,20230707.0,Ella Clarkson,Germany,Hamburg,EMEA,EU-WEST,Fannie Mae,1035,2023-07-07
6352.0,EMEA-2023-161130,20231104.0,Stephen Robertson,Germany,Hamburg,EMEA,EU-WEST,Allianz,1080,2023-11-04
7369.0,EMEA-2023-161851,20230416.0,Dominic Bell,Germany,Hamburg,EMEA,EU-WEST,Mitsubishi,1050,2023-04-16
2271.0,EMEA-2023-164917,20231203.0,Julian Nash,Germany,Hamburg,EMEA,EU-WEST,Amazon,1004,2023-12-03
1888.0,EMEA-2020-140165,20200513.0,Leah MacLeod,Germany,Hanover,EMEA,EU-WEST,Lukoil,1044,2020-05-13
1887.0,EMEA-2020-140165,20200513.0,Leah MacLeod,Germany,Hanover,EMEA,EU-WEST,Lukoil,1044,2020-05-13
2695.0,EMEA-2020-143182,20201015.0,Deirdre James,Germany,Hanover,EMEA,EU-WEST,Prudential Financial,1078,2020-10-15
3769.0,EMEA-2020-153913,20201216.0,Melanie Sharp,Germany,Hanover,EMEA,EU-WEST,Carrefour,1048,2020-12-16
3770.0,EMEA-2020-153913,20201216.0,Melanie Sharp,Germany,Hanover,EMEA,EU-WEST,Carrefour,1048,2020-12-16
2558.0,EMEA-2021-112508,20210324.0,Trevor Clark,Germany,Hanover,EMEA,EU-WEST,Allianz,1080,2021-03-24
2911.0,EMEA-2021-118444,20211105.0,Carolyn Murray,Germany,Hanover,EMEA,EU-WEST,United Parcel Service,1090,2021-11-05
1197.0,EMEA-2021-130519,20210915.0,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,2021-09-15
1194.0,EMEA-2021-130519,20210915.0,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,2021-09-15
1196.0,EMEA-2021-130519,20210915.0,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,2021-09-15
1195.0,EMEA-2021-130519,20210915.0,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,2021-09-15
5759.0,EMEA-2021-149300,20211122.0,Thomas Hodges,Germany,Hanover,EMEA,EU-WEST,BNP Paribas,1065,2021-11-22
725.0,EMEA-2022-114713,20220708.0,Kevin Mitchell,Germany,Hanover,EMEA,EU-WEST,Fannie Mae,1035,2022-07-08
7192.0,EMEA-2022-116918,20221002.0,Molly Turner,Germany,Hanover,EMEA,EU-WEST,Kroger,1057,2022-10-02
7193.0,EMEA-2022-116918,20221002.0,Molly Turner,Germany,Hanover,EMEA,EU-WEST,Kroger,1057,2022-10-02
9770.0,EMEA-2022-123533,20221125.0,Angela Churchill,Germany,Hanover,EMEA,EU-WEST,Valero Energy,1093,2022-11-25
9771.0,EMEA-2022-123533,20221125.0,Angela Churchill,Germany,Hanover,EMEA,EU-WEST,Valero Energy,1093,2022-11-25
9772.0,EMEA-2022-123533,20221125.0,Angela Churchill,Germany,Hanover,EMEA,EU-WEST,Valero Energy,1093,2022-11-25
8957.0,EMEA-2023-105620,20231226.0,Theresa Paige,Germany,Hanover,EMEA,EU-WEST,Panasonic,1091,2023-12-26
8958.0,EMEA-2023-105620,20231226.0,Theresa Paige,Germany,Hanover,EMEA,EU-WEST,Panasonic,1091,2023-12-26
9336.0,EMEA-2023-110198,20230502.0,Sue Anderson,Germany,Hanover,EMEA,EU-WEST,BMW,1039,2023-05-02
9335.0,EMEA-2023-110198,20230502.0,Sue Anderson,Germany,Hanover,EMEA,EU-WEST,BMW,1039,2023-05-02
44.0,EMEA-2023-139619,20230920.0,Sophie Lewis,Germany,Hanover,EMEA,EU-WEST,Samsung Electronics,1015,2023-09-20
8325.0,EMEA-2023-144456,20230909.0,Sean Randall,Germany,Hanover,EMEA,EU-WEST,Toyota Motor,1087,2023-09-09
8326.0,EMEA-2023-144456,20230909.0,Sean Randall,Germany,Hanover,EMEA,EU-WEST,Toyota Motor,1087,2023-09-09
4331.0,EMEA-2023-149853,20231004.0,Peter McLean,Germany,Hanover,EMEA,EU-WEST,Pfizer,1074,2023-10-04
4330.0,EMEA-2023-149853,20231004.0,Peter McLean,Germany,Hanover,EMEA,EU-WEST,Pfizer,1074,2023-10-04
2367.0,AMER-2020-102295,20201124.0,Adam Nash,United States,Houston,AMER,NAMER,Aviva,1006,2020-11-24
6918.0,AMER-2020-124247,20201216.0,Carolyn Metcalfe,United States,Houston,AMER,NAMER,Glencore,1083,2020-12-16
9599.0,AMER-2021-149517,20210919.0,Sean Randall,United States,Houston,AMER,NAMER,Toyota Motor,1087,2021-09-19
3521.0,AMER-2021-168767,20210410.0,Ella King,United States,Houston,AMER,NAMER,Aetna,1002,2021-04-10
4086.0,AMER-2022-111913,20220805.0,Karen Mathis,United States,Houston,AMER,NAMER,Pemex,1058,2022-08-05
4088.0,AMER-2022-111913,20220805.0,Karen Mathis,United States,Houston,AMER,NAMER,Pemex,1058,2022-08-05
4087.0,AMER-2022-111913,20220805.0,Karen Mathis,United States,Houston,AMER,NAMER,Pemex,1058,2022-08-05
8763.0,AMER-2022-112578,20221230.0,Ian McGrath,United States,Houston,AMER,NAMER,Apple,1008,2022-12-30
8764.0,AMER-2022-112578,20221230.0,Ian McGrath,United States,Houston,AMER,NAMER,Apple,1008,2022-12-30
6792.0,AMER-2022-162348,20221111.0,Bella Hodges,United States,Houston,AMER,NAMER,Cisco Systems,1019,2022-11-11
8857.0,AMER-2023-135909,20231014.0,Andrew Lewis,United States,Houston,AMER,NAMER,PepsiCo,1073,2023-10-14
8858.0,AMER-2023-135909,20231014.0,Andrew Lewis,United States,Houston,AMER,NAMER,PepsiCo,1073,2023-10-14
8859.0,AMER-2023-135909,20231014.0,Andrew Lewis,United States,Houston,AMER,NAMER,PepsiCo,1073,2023-10-14
7306.0,APJ-2020-137274,20200329.0,Joseph Tucker,Japan,Ibaraki,APJ,JAPN,General Electric,1040,2020-03-29
3511.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3507.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3508.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3506.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3512.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3510.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3509.0,APJ-2020-166863,20200620.0,Grace Bell,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2020-06-20
3901.0,APJ-2021-121097,20210103.0,Vanessa White,Japan,Ibaraki,APJ,JAPN,Pfizer,1074,2021-01-03
6124.0,APJ-2021-142139,20210831.0,Victoria Nash,Japan,Ibaraki,APJ,JAPN,BMW,1039,2021-08-31
8112.0,APJ-2022-130393,20221202.0,Keith Mills,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2022-12-02
8114.0,APJ-2022-130393,20221202.0,Keith Mills,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2022-12-02
8113.0,APJ-2022-130393,20221202.0,Keith Mills,Japan,Ibaraki,APJ,JAPN,ConocoPhillips,1024,2022-12-02
1694.0,APJ-2022-158708,20220627.0,Nathan Marshall,Japan,Ibaraki,APJ,JAPN,Royal Dutch Shell,1031,2022-06-27
1673.0,APJ-2023-111647,20230704.0,Emily Ogden,Japan,Ibaraki,APJ,JAPN,Cigna,1038,2023-07-04
6439.0,APJ-2023-113992,20231215.0,Rose Scott,Japan,Ibaraki,APJ,JAPN,CVS Health,1026,2023-12-15
5939.0,APJ-2023-122077,20230520.0,Wanda Sharp,Japan,Ibaraki,APJ,JAPN,Mondelez International,1067,2023-05-20
5940.0,APJ-2023-122077,20230520.0,Wanda Sharp,Japan,Ibaraki,APJ,JAPN,Mondelez International,1067,2023-05-20
7762.0,APJ-2023-123071,20231204.0,Amelia Martin,Japan,Ibaraki,APJ,JAPN,Walmart,1096,2023-12-04
2172.0,APJ-2023-137491,20231120.0,Karen Mathis,Japan,Ibaraki,APJ,JAPN,Pemex,1058,2023-11-20
4029.0,APJ-2023-139311,20230812.0,Vanessa White,Japan,Ibaraki,APJ,JAPN,Pfizer,1074,2023-08-12
4026.0,APJ-2023-139311,20230812.0,Vanessa White,Japan,Ibaraki,APJ,JAPN,Pfizer,1074,2023-08-12
4028.0,APJ-2023-139311,20230812.0,Vanessa White,Japan,Ibaraki,APJ,JAPN,Pfizer,1074,2023-08-12
4027.0,APJ-2023-139311,20230812.0,Vanessa White,Japan,Ibaraki,APJ,JAPN,Pfizer,1074,2023-08-12
6256.0,APJ-2023-139444,20230910.0,Phil Short,Japan,Ibaraki,APJ,JAPN,Bosch,1076,2023-09-10
2673.0,APJ-2020-126403,20200909.0,Matt Bell,South Korea,Incheon,APJ,APAC,McKesson,1063,2020-09-09
2671.0,APJ-2020-126403,20200909.0,Matt Bell,South Korea,Incheon,APJ,APAC,McKesson,1063,2020-09-09
2674.0,APJ-2020-126403,20200909.0,Matt Bell,South Korea,Incheon,APJ,APAC,McKesson,1063,2020-09-09
2672.0,APJ-2020-126403,20200909.0,Matt Bell,South Korea,Incheon,APJ,APAC,McKesson,1063,2020-09-09
8004.0,APJ-2020-143210,20201201.0,Jane Manning,South Korea,Incheon,APJ,APAC,United Parcel Service,1090,2020-12-01
8005.0,APJ-2020-143210,20201201.0,Jane Manning,South Korea,Incheon,APJ,APAC,United Parcel Service,1090,2020-12-01
8006.0,APJ-2020-143210,20201201.0,Jane Manning,South Korea,Incheon,APJ,APAC,United Parcel Service,1090,2020-12-01
6566.0,APJ-2020-166086,20200507.0,Owen Ellison,South Korea,Incheon,APJ,APAC,Johnson & Johnson,1055,2020-05-07
6565.0,APJ-2020-166086,20200507.0,Owen Ellison,South Korea,Incheon,APJ,APAC,Johnson & Johnson,1055,2020-05-07
6564.0,APJ-2020-166086,20200507.0,Owen Ellison,South Korea,Incheon,APJ,APAC,Johnson & Johnson,1055,2020-05-07
6661.0,APJ-2021-129322,20210808.0,Leonard Poole,South Korea,Incheon,APJ,APAC,Trafigura Group,1100,2021-08-08
6662.0,APJ-2021-129322,20210808.0,Leonard Poole,South Korea,Incheon,APJ,APAC,Trafigura Group,1100,2021-08-08
6663.0,APJ-2021-129322,20210808.0,Leonard Poole,South Korea,Incheon,APJ,APAC,Trafigura Group,1100,2021-08-08
7674.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
7670.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
7669.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
7672.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
7673.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
7675.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
7671.0,APJ-2021-130974,20211127.0,Amelia Campbell,South Korea,Incheon,APJ,APAC,Glencore,1083,2021-11-27
2416.0,APJ-2021-146087,20210706.0,Tracey Dickens,South Korea,Incheon,APJ,APAC,Mitsubishi,1050,2021-07-06
5085.0,APJ-2022-108350,20220607.0,Madeleine Cameron,South Korea,Incheon,APJ,APAC,Marathon Petroleum,1061,2022-06-07
434.0,APJ-2022-127369,20220607.0,Anthony Sanderson,South Korea,Incheon,APJ,APAC,American Express,1005,2022-06-07
348.0,APJ-2023-134306,20230709.0,Sally Wallace,South Korea,Incheon,APJ,APAC,Tyson Foods,1088,2023-07-09
349.0,APJ-2023-134306,20230709.0,Sally Wallace,South Korea,Incheon,APJ,APAC,Tyson Foods,1088,2023-07-09
347.0,APJ-2023-134306,20230709.0,Sally Wallace,South Korea,Incheon,APJ,APAC,Tyson Foods,1088,2023-07-09
7698.0,APJ-2023-151799,20231215.0,Bella Hodges,South Korea,Incheon,APJ,APAC,Cisco Systems,1019,2023-12-15
7699.0,APJ-2023-151799,20231215.0,Bella Hodges,South Korea,Incheon,APJ,APAC,Cisco Systems,1019,2023-12-15
3188.0,APJ-2023-159352,20230313.0,Melanie Sharp,South Korea,Incheon,APJ,APAC,Carrefour,1048,2023-03-13
9728.0,APJ-2023-167395,20231203.0,Stewart Wilson,South Korea,Incheon,APJ,APAC,Mondelez International,1067,2023-12-03
9729.0,APJ-2023-167395,20231203.0,Stewart Wilson,South Korea,Incheon,APJ,APAC,Mondelez International,1067,2023-12-03
9727.0,APJ-2023-167395,20231203.0,Stewart Wilson,South Korea,Incheon,APJ,APAC,Mondelez International,1067,2023-12-03
4378.0,AMER-2020-166954,20200425.0,Ruth Kerr,United States,Jackson,AMER,NAMER,Citigroup,1020,2020-04-25
4377.0,AMER-2020-166954,20200425.0,Ruth Kerr,United States,Jackson,AMER,NAMER,Citigroup,1020,2020-04-25
4376.0,AMER-2020-166954,20200425.0,Ruth Kerr,United States,Jackson,AMER,NAMER,Citigroup,1020,2020-04-25
1430.0,AMER-2021-164448,20211031.0,Elizabeth Young,United States,Jackson,AMER,NAMER,Procter & Gamble,1077,2021-10-31
1429.0,AMER-2021-164448,20211031.0,Elizabeth Young,United States,Jackson,AMER,NAMER,Procter & Gamble,1077,2021-10-31
1427.0,AMER-2021-164448,20211031.0,Elizabeth Young,United States,Jackson,AMER,NAMER,Procter & Gamble,1077,2021-10-31
1428.0,AMER-2021-164448,20211031.0,Elizabeth Young,United States,Jackson,AMER,NAMER,Procter & Gamble,1077,2021-10-31
851.0,AMER-2022-152534,20220621.0,Virginia Murray,United States,Jackson,AMER,NAMER,McKesson,1063,2022-06-21
852.0,AMER-2022-152534,20220621.0,Virginia Murray,United States,Jackson,AMER,NAMER,McKesson,1063,2022-06-21
2186.0,AMER-2023-124576,20230802.0,Jan Clark,United States,Jackson,AMER,NAMER,Samsung Electronics,1015,2023-08-02
7014.0,AMER-2023-141201,20231210.0,Christian Kerr,United States,Jackson,AMER,NAMER,Volkswagen,1046,2023-12-10
5449.0,APJ-2020-119081,20200912.0,Jennifer Payne,Indonesia,Jakarta,APJ,APAC,Trafigura Group,1100,2020-09-12
5451.0,APJ-2020-119081,20200912.0,Jennifer Payne,Indonesia,Jakarta,APJ,APAC,Trafigura Group,1100,2020-09-12
5450.0,APJ-2020-119081,20200912.0,Jennifer Payne,Indonesia,Jakarta,APJ,APAC,Trafigura Group,1100,2020-09-12
5452.0,APJ-2020-119081,20200912.0,Jennifer Payne,Indonesia,Jakarta,APJ,APAC,Trafigura Group,1100,2020-09-12
3781.0,APJ-2020-149643,20201116.0,Max Skinner,Indonesia,Jakarta,APJ,APAC,Bank of America Corp.,1011,2020-11-16
1795.0,APJ-2022-140774,20220906.0,Edward Hardacre,Indonesia,Jakarta,APJ,APAC,Trafigura Group,1100,2022-09-06
3477.0,APJ-2022-144911,20221128.0,Connor McDonald,Indonesia,Jakarta,APJ,APAC,Chevron,1017,2022-11-28
3476.0,APJ-2022-144911,20221128.0,Connor McDonald,Indonesia,Jakarta,APJ,APAC,Chevron,1017,2022-11-28
5976.0,APJ-2023-102155,20230714.0,Matt Bell,Indonesia,Jakarta,APJ,APAC,McKesson,1063,2023-07-14
5977.0,APJ-2023-102155,20230714.0,Matt Bell,Indonesia,Jakarta,APJ,APAC,McKesson,1063,2023-07-14
3275.0,APJ-2023-116358,20231103.0,Alexandra May,Indonesia,Jakarta,APJ,APAC,Walgreens,1095,2023-11-03
3276.0,APJ-2023-116358,20231103.0,Alexandra May,Indonesia,Jakarta,APJ,APAC,Walgreens,1095,2023-11-03
4612.0,EMEA-2022-109407,20220124.0,Ruth Vaughan,Ukraine,Kharkiv,EMEA,EU-EAST,Ford Motor,1009,2022-01-24
3312.0,EMEA-2022-162747,20220321.0,Ryan Jackson,Ukraine,Kharkiv,EMEA,EU-EAST,Abbott Laboratories,1001,2022-03-21
1245.0,EMEA-2023-133641,20230515.0,Jonathan Gibson,Ukraine,Kharkiv,EMEA,EU-EAST,Ford Motor,1009,2023-05-15
52.0,APJ-2021-115742,20210418.0,Brian Dickens,India,Kolkata,APJ,IND,Siemens,1043,2021-04-18
51.0,APJ-2021-115742,20210418.0,Brian Dickens,India,Kolkata,APJ,IND,Siemens,1043,2021-04-18
53.0,APJ-2021-115742,20210418.0,Brian Dickens,India,Kolkata,APJ,IND,Siemens,1043,2021-04-18
50.0,APJ-2021-115742,20210418.0,Brian Dickens,India,Kolkata,APJ,IND,Siemens,1043,2021-04-18
3940.0,APJ-2022-143448,20221211.0,Theresa Cameron,India,Kolkata,APJ,IND,Siemens,1043,2022-12-11
9498.0,APJ-2023-118213,20231106.0,Anna Bower,India,Kolkata,APJ,IND,Airbus,1030,2023-11-06
9499.0,APJ-2023-118213,20231106.0,Anna Bower,India,Kolkata,APJ,IND,Airbus,1030,2023-11-06
9500.0,APJ-2023-118213,20231106.0,Anna Bower,India,Kolkata,APJ,IND,Airbus,1030,2023-11-06
5438.0,EMEA-2020-103317,20200705.0,Sebastian Young,Germany,Leipzig,EMEA,EU-WEST,Volkswagen,1046,2020-07-05
5437.0,EMEA-2020-103317,20200705.0,Sebastian Young,Germany,Leipzig,EMEA,EU-WEST,Volkswagen,1046,2020-07-05
5439.0,EMEA-2020-103317,20200705.0,Sebastian Young,Germany,Leipzig,EMEA,EU-WEST,Volkswagen,1046,2020-07-05
769.0,EMEA-2020-106810,20200514.0,Carolyn Dowd,Germany,Leipzig,EMEA,EU-WEST,Nestle,1089,2020-05-14
9139.0,EMEA-2020-123400,20200203.0,John Jones,Germany,Leipzig,EMEA,EU-WEST,Panasonic,1091,2020-02-03
9138.0,EMEA-2020-123400,20200203.0,John Jones,Germany,Leipzig,EMEA,EU-WEST,Panasonic,1091,2020-02-03
964.0,EMEA-2020-127488,20200922.0,Leonard Springer,Germany,Leipzig,EMEA,EU-WEST,Tyson Foods,1088,2020-09-22
5430.0,EMEA-2020-136861,20200905.0,Megan Rampling,Germany,Leipzig,EMEA,EU-WEST,Mondelez International,1067,2020-09-05
316.0,EMEA-2020-167850,20200809.0,Jasmine MacDonald,Germany,Leipzig,EMEA,EU-WEST,Enel,1013,2020-08-09
315.0,EMEA-2020-167850,20200809.0,Jasmine MacDonald,Germany,Leipzig,EMEA,EU-WEST,Enel,1013,2020-08-09
9819.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
9821.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
9820.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
9816.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
9818.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
9822.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
9817.0,EMEA-2021-162201,20210608.0,Isaac Hart,Germany,Leipzig,EMEA,EU-WEST,China National Petroleum,1023,2021-06-08
2850.0,EMEA-2022-123617,20221129.0,Andrew Miller,Germany,Leipzig,EMEA,EU-WEST,Airbus,1030,2022-11-29
7993.0,EMEA-2022-133872,20220615.0,Lauren Ellison,Germany,Leipzig,EMEA,EU-WEST,Allianz,1080,2022-06-15
7992.0,EMEA-2022-133872,20220615.0,Lauren Ellison,Germany,Leipzig,EMEA,EU-WEST,Allianz,1080,2022-06-15
2870.0,EMEA-2023-143861,20230613.0,Rose Scott,Germany,Leipzig,EMEA,EU-WEST,CVS Health,1026,2023-06-13
712.0,EMEA-2023-146136,20230904.0,Stephen Dyer,Germany,Leipzig,EMEA,EU-WEST,AT&T,1010,2023-09-04
9850.0,AMER-2020-142979,20200412.0,Maria James,United States,Memphis,AMER,NAMER,Allianz,1080,2020-04-12
